  Z(cm)          B(V/cm)        Bz(0,0)        By(0,Y1)       Bx(0,y1)      By(x1,0)        Bx(x1,0)       Bx(x2,y2)         Bz(x2,y2)     By(x2,y2)
  115.3000       1.213488       1.213488      0.5166569       0.000000       0.000000      0.5166569      0.1911061     -0.1424619      0.1911061    
  115.4200       1.182997       1.182997      0.5107965       0.000000       0.000000      0.5107965      0.1898361     -0.1396949      0.1898361    
  115.5400       1.153319       1.153319      0.5050356       0.000000       0.000000      0.5050356      0.1885765     -0.1369094      0.1885765    
  115.6600       1.124329       1.124329      0.4993686       0.000000       0.000000      0.4993686      0.1873271     -0.1340959      0.1873271    
  115.7800       1.096004       1.096004      0.4937868       0.000000       0.000000      0.4937868      0.1860880     -0.1312266      0.1860880    
  115.9000       1.068322       1.068322      0.4882967       0.000000       0.000000      0.4882967      0.1848594     -0.1287416      0.1848594    
  116.0200       1.041265       1.041265      0.4828944       0.000000       0.000000      0.4828944      0.1836425     -0.1259439      0.1836425    
  116.1400       1.014894       1.014894      0.4775932       0.000000       0.000000      0.4775932      0.1824397     -0.1233264      0.1824397    
  116.2600      0.9891039      0.9891039      0.4723850       0.000000       0.000000      0.4723850      0.1812463     -0.1208304      0.1812463    
  116.3800      0.9638751      0.9638751      0.4672641       0.000000       0.000000      0.4672641      0.1800677     -0.1180983      0.1800677    
  116.5000      0.9391900      0.9391900      0.4622310       0.000000       0.000000      0.4622310      0.1788995     -0.1155079      0.1788995    
  116.6200      0.9150327      0.9150327      0.4572868       0.000000       0.000000      0.4572868      0.1777444     -0.1129967      0.1777444    
  116.7400      0.8914549      0.8914549      0.4524429       0.000000       0.000000      0.4524429      0.1766054     -0.1106519      0.1766054    
  116.8600      0.8683682      0.8683682      0.4476881       0.000000       0.000000      0.4476881      0.1754808     -0.1082394      0.1754808    
  116.9800      0.8457561      0.8457561      0.4430217       0.000000       0.000000      0.4430217      0.1743699     -0.1058034      0.1743699    
  117.1000      0.8236036      0.8236036      0.4384427       0.000000       0.000000      0.4384427      0.1732723     -0.1034264      0.1732723    
  117.2200      0.8018974      0.8018974      0.4339510       0.000000       0.000000      0.4339510      0.1721886     -0.1010416      0.1721886    
  117.3400      0.7806810      0.7806810      0.4295594       0.000000       0.000000      0.4295594      0.1711219     -0.9875616E-01  0.1711219    
  117.4600      0.7598797      0.7598797      0.4252536       0.000000       0.000000      0.4252536      0.1700722     -0.9642497E-01  0.1700722    
  117.5800      0.7394796      0.7394796      0.4210342       0.000000       0.000000      0.4210342      0.1690366     -0.9407614E-01  0.1690366    
  117.7000      0.7194678      0.7194678      0.4169019       0.000000       0.000000      0.4169019      0.1680168     -0.9188004E-01  0.1680168    
  117.8200      0.6998329      0.6998329      0.4128564       0.000000       0.000000      0.4128564      0.1670113     -0.8961435E-01  0.1670113    
  117.9400      0.6806117      0.6806117      0.4089080       0.000000       0.000000      0.4089080      0.1660278     -0.8727863E-01  0.1660278    
  118.0600      0.6617409      0.6617409      0.4050428       0.000000       0.000000      0.4050428      0.1650568     -0.8519247E-01  0.1650568    
  118.1800      0.6432085      0.6432085      0.4012638       0.000000       0.000000      0.4012638      0.1641040     -0.8307905E-01  0.1641040    
  118.3000      0.6250035      0.6250035      0.3975700       0.000000       0.000000      0.3975700      0.1631674     -0.8100881E-01  0.1631674    
  118.4200      0.6071162      0.6071162      0.3939594       0.000000       0.000000      0.3939594      0.1622474     -0.7889217E-01  0.1622474    
  118.5400      0.5895772      0.5895772      0.3904455       0.000000       0.000000      0.3904455      0.1613473     -0.7678448E-01  0.1613473    
  118.6600      0.5723329      0.5723329      0.3870139       0.000000       0.000000      0.3870139      0.1604650     -0.7471256E-01  0.1604650    
  118.7800      0.5553731      0.5553731      0.3836649       0.000000       0.000000      0.3836649      0.1595993     -0.7264943E-01  0.1595993    
  118.9000      0.5386882      0.5386882      0.3803995       0.000000       0.000000      0.3803995      0.1587514     -0.7055205E-01  0.1587514    
  119.0200      0.5222698      0.5222698      0.3772167       0.000000       0.000000      0.3772167      0.1579220     -0.6867581E-01  0.1579220    
  119.1400      0.5061430      0.5061430      0.3741273       0.000000       0.000000      0.3741273      0.1571122     -0.6673063E-01  0.1571122    
  119.2600      0.4902627      0.4902627      0.3711190       0.000000       0.000000      0.3711190      0.1563217     -0.6480309E-01  0.1563217    
  119.3800      0.4746199      0.4746199      0.3681918       0.000000       0.000000      0.3681918      0.1555496     -0.6281508E-01  0.1555496    
  119.5000      0.4592063      0.4592063      0.3653452       0.000000       0.000000      0.3653452      0.1547946     -0.6084863E-01  0.1547946    
  119.6200      0.4440144      0.4440144      0.3625797       0.000000       0.000000      0.3625797      0.1540600     -0.5901635E-01  0.1540600    
  119.7400      0.4290648      0.4290648      0.3599059       0.000000       0.000000      0.3599059      0.1533449     -0.5726692E-01  0.1533449    
  119.8600      0.4143192      0.4143192      0.3573109       0.000000       0.000000      0.3573109      0.1526496     -0.5528305E-01  0.1526496    
  119.9800      0.3997700      0.3997700      0.3547961       0.000000       0.000000      0.3547961      0.1519717     -0.5341088E-01  0.1519717    
  120.1000      0.3854097      0.3854097      0.3523598       0.000000       0.000000      0.3523598      0.1513151     -0.5157390E-01  0.1513151    
  120.2200      0.3712316      0.3712316      0.3500020       0.000000       0.000000      0.3500020      0.1506781     -0.4967235E-01  0.1506781    
  120.3400      0.3572519      0.3572519      0.3477345       0.000000       0.000000      0.3477345      0.1500618     -0.4802005E-01  0.1500618    
  120.4600      0.3434387      0.3434387      0.3455442       0.000000       0.000000      0.3455442      0.1494650     -0.4619532E-01  0.1494650    
  120.5800      0.3297852      0.3297852      0.3434325       0.000000       0.000000      0.3434325      0.1488888     -0.4442917E-01  0.1488888    
  120.7000      0.3162846      0.3162846      0.3413976       0.000000       0.000000      0.3413976      0.1483311     -0.4273051E-01  0.1483311    
  120.8200      0.3029309      0.3029309      0.3394402       0.000000       0.000000      0.3394402      0.1477932     -0.4096803E-01  0.1477932    
  120.9400      0.2897362      0.2897362      0.3375710       0.000000       0.000000      0.3375710      0.1472785     -0.3914728E-01  0.1472785    
  121.0600      0.2766744      0.2766744      0.3357775       0.000000       0.000000      0.3357775      0.1467832     -0.3749698E-01  0.1467832    
  121.1800      0.2637392      0.2637392      0.3340609       0.000000       0.000000      0.3340609      0.1463075     -0.3575257E-01  0.1463075    
  121.3000      0.2509245      0.2509245      0.3324200       0.000000       0.000000      0.3324200      0.1458528     -0.3405349E-01  0.1458528    
  121.4200      0.2382247      0.2382247      0.3308552       0.000000       0.000000      0.3308552      0.1454179     -0.3235947E-01  0.1454179    
  121.5400      0.2256481      0.2256481      0.3293768       0.000000       0.000000      0.3293768      0.1450066     -0.3068584E-01  0.1450066    
  121.6600      0.2131736      0.2131736      0.3279734       0.000000       0.000000      0.3279734      0.1446141     -0.2903618E-01  0.1446141    
  121.7800      0.2007952      0.2007952      0.3266454       0.000000       0.000000      0.3266454      0.1442425     -0.2738355E-01  0.1442425    
  121.9000      0.1885075      0.1885075      0.3253922       0.000000       0.000000      0.3253922      0.1438915     -0.2570717E-01  0.1438915    
  122.0200      0.1763052      0.1763052      0.3242139       0.000000       0.000000      0.3242139      0.1435608     -0.2407130E-01  0.1435608    
  122.1400      0.1641931      0.1641931      0.3231208       0.000000       0.000000      0.3231208      0.1432532     -0.2242428E-01  0.1432532    
  122.2600      0.1521543      0.1521543      0.3221019       0.000000       0.000000      0.3221019      0.1429668     -0.2079469E-01  0.1429668    
  122.3800      0.1401835      0.1401835      0.3211572       0.000000       0.000000      0.3211572      0.1427008     -0.1916371E-01  0.1427008    
  122.5000      0.1282754      0.1282754      0.3202863       0.000000       0.000000      0.3202863      0.1424549     -0.1753568E-01  0.1424549    
  122.6200      0.1164249      0.1164249      0.3194896       0.000000       0.000000      0.3194896      0.1422296     -0.1593683E-01  0.1422296    
  122.7400      0.1046337      0.1046337      0.3187772       0.000000       0.000000      0.3187772      0.1420282     -0.1433948E-01  0.1420282    
  122.8600      0.9288846E-01  0.9288846E-01  0.3181384       0.000000       0.000000      0.3181384      0.1418472     -0.1274098E-01  0.1418472    
  122.9800      0.8118463E-01  0.8118463E-01  0.3175731       0.000000       0.000000      0.3175731      0.1416871     -0.1113864E-01  0.1416871    
  123.1000      0.6951676E-01  0.6951676E-01  0.3170811       0.000000       0.000000      0.3170811      0.1415476     -0.9533952E-02  0.1415476    
  123.2200      0.5787971E-01  0.5787971E-01  0.3166628       0.000000       0.000000      0.3166628      0.1414288     -0.7937065E-02  0.1414288    
  123.3400      0.4627306E-01  0.4627306E-01  0.3163281       0.000000       0.000000      0.3163281      0.1413338     -0.6338214E-02  0.1413338    
  123.4600      0.3468306E-01  0.3468306E-01  0.3160667       0.000000       0.000000      0.3160667      0.1412596     -0.4756213E-02  0.1412596    
  123.5800      0.2311035E-01  0.2311035E-01  0.3158785       0.000000       0.000000      0.3158785      0.1412061     -0.3170998E-02  0.1412061    
  123.7000      0.1155183E-01  0.1155183E-01  0.3157331       0.000000       0.000000      0.3157331      0.1412246     -0.1584992E-02  0.1412246    
  123.8200       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000    
  123.9400       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000    
