R Z Br Bz
1.200000000000000025e-02 -1.529999999999999694e-01 -5.479380631417801566e-03 3.584440109060962193e-02
1.200000000000000025e-02 -1.519999999999999962e-01 -5.622145529462919955e-03 3.675682606423665705e-02
1.200000000000000025e-02 -1.509999999999999953e-01 -5.768152184594713128e-03 3.769340943778811542e-02
1.200000000000000025e-02 -1.499999999999999944e-01 -5.915704694015293946e-03 3.865476133891711935e-02
1.200000000000000025e-02 -1.489999999999999936e-01 -6.059662961261725114e-03 3.963635121839639841e-02
1.200000000000000025e-02 -1.479999999999999927e-01 -6.220478762779239716e-03 4.064423044342394681e-02
1.200000000000000025e-02 -1.469999999999999918e-01 -6.385894001089324409e-03 4.167929433705781089e-02
1.200000000000000025e-02 -1.459999999999999909e-01 -6.556736983244059597e-03 4.274237543393085564e-02
1.200000000000000025e-02 -1.449999999999999900e-01 -6.731231184611463116e-03 4.383433094068331370e-02
1.200000000000000025e-02 -1.439999999999999891e-01 -6.908905698489326182e-03 4.495592172654016422e-02
1.200000000000000025e-02 -1.429999999999999882e-01 -7.084838792129260175e-03 4.610332013510100996e-02
1.200000000000000025e-02 -1.419999999999999873e-01 -7.276446627499573785e-03 4.728216057265650918e-02
1.200000000000000025e-02 -1.409999999999999865e-01 -7.474287112936191246e-03 4.849346318615727069e-02
1.200000000000000025e-02 -1.399999999999999856e-01 -7.677780603428870608e-03 4.973820216546384620e-02
1.200000000000000025e-02 -1.389999999999999847e-01 -7.887254987363742642e-03 5.101738170406266981e-02
1.200000000000000025e-02 -1.379999999999999838e-01 -8.096588014711997294e-03 5.233181985669300290e-02
1.200000000000000025e-02 -1.369999999999999829e-01 -8.304261762427661217e-03 5.367610576408252121e-02
1.200000000000000025e-02 -1.359999999999999820e-01 -8.532532838051986104e-03 5.505781368159825412e-02
1.200000000000000025e-02 -1.350000000000000089e-01 -8.768149242796225221e-03 5.647817060792482274e-02
1.200000000000000025e-02 -1.340000000000000080e-01 -9.010531314111213178e-03 5.793833623019373213e-02
1.200000000000000025e-02 -1.330000000000000071e-01 -9.259840694896000202e-03 5.943951143295852363e-02
1.200000000000000025e-02 -1.320000000000000062e-01 -9.507057571586255071e-03 6.098264005815035721e-02
1.200000000000000025e-02 -1.310000000000000053e-01 -9.749867617608496198e-03 6.255926583671023167e-02
1.200000000000000025e-02 -1.300000000000000044e-01 -1.002256995332324527e-02 6.418048168243216389e-02
1.200000000000000025e-02 -1.290000000000000036e-01 -1.030379569941057907e-02 6.584783619058363902e-02
1.200000000000000025e-02 -1.280000000000000027e-01 -1.059362767426167903e-02 6.756276271877237338e-02
1.200000000000000025e-02 -1.270000000000000018e-01 -1.089206119044338478e-02 6.932675398659866872e-02
1.200000000000000025e-02 -1.260000000000000009e-01 -1.119670386173294771e-02 7.114109983936045545e-02
1.200000000000000025e-02 -1.249999999999999861e-01 -1.150799463582442665e-02 7.300504056372099371e-02
1.200000000000000025e-02 -1.239999999999999852e-01 -1.183275520604389584e-02 7.492232686302768840e-02
1.200000000000000025e-02 -1.229999999999999843e-01 -1.216659584646346409e-02 7.689448436925661046e-02
1.200000000000000025e-02 -1.219999999999999835e-01 -1.250943368216274505e-02 7.892301264270935868e-02
1.200000000000000025e-02 -1.209999999999999826e-01 -1.286126325388801429e-02 8.100947983579930012e-02
1.200000000000000025e-02 -1.199999999999999956e-01 -1.320337756990309398e-02 8.315501204001363167e-02
1.200000000000000025e-02 -1.189999999999999947e-01 -1.353184250586945449e-02 8.534152544020653930e-02
1.200000000000000025e-02 -1.179999999999999938e-01 -1.391495426081882161e-02 8.759075617222140953e-02
1.200000000000000025e-02 -1.169999999999999929e-01 -1.431461348708374347e-02 8.990496959091123785e-02
1.200000000000000025e-02 -1.159999999999999920e-01 -1.472005260276525521e-02 9.228627897389489465e-02
1.200000000000000025e-02 -1.149999999999999911e-01 -1.514286087208704598e-02 9.473677480469101797e-02
1.200000000000000025e-02 -1.139999999999999902e-01 -1.557642530048088982e-02 9.725839367119999690e-02
1.200000000000000025e-02 -1.129999999999999893e-01 -1.601914157685510251e-02 9.985260602429875398e-02
1.200000000000000025e-02 -1.119999999999999885e-01 -1.647686646170890695e-02 1.025221555174222199e-01
1.200000000000000025e-02 -1.109999999999999876e-01 -1.694960007434799520e-02 1.052691616209124048e-01
1.200000000000000025e-02 -1.099999999999999867e-01 -1.743402904079487462e-02 1.080956742245904462e-01
1.200000000000000025e-02 -1.089999999999999858e-01 -1.792931773346095881e-02 1.110039223215200099e-01
1.200000000000000025e-02 -1.079999999999999849e-01 -1.842057333828003157e-02 1.139955670668608423e-01
1.200000000000000025e-02 -1.069999999999999840e-01 -1.890999956221642644e-02 1.170568762339698338e-01
1.200000000000000025e-02 -1.059999999999999831e-01 -1.944867598440784204e-02 1.202063288518378098e-01
1.200000000000000025e-02 -1.049999999999999822e-01 -2.000181589906270541e-02 1.234466589750823906e-01
1.200000000000000025e-02 -1.039999999999999813e-01 -2.057024770611336206e-02 1.267804349958567833e-01
1.200000000000000025e-02 -1.029999999999999805e-01 -2.115396236951385192e-02 1.302102897545355520e-01
1.200000000000000025e-02 -1.019999999999999796e-01 -2.174303898409911395e-02 1.337384642052079353e-01
1.200000000000000025e-02 -1.009999999999999787e-01 -2.233906655139769951e-02 1.373587329166390536e-01
1.200000000000000025e-02 -9.999999999999997780e-02 -2.296763468432667238e-02 1.410827659794211264e-01
1.200000000000000025e-02 -9.899999999999997691e-02 -2.361441534113015508e-02 1.449135322004183601e-01
1.200000000000000025e-02 -9.799999999999997602e-02 -2.427771218173908202e-02 1.488537687796718523e-01
1.200000000000000025e-02 -9.699999999999997513e-02 -2.495822558931657525e-02 1.529062904034211856e-01
1.200000000000000025e-02 -9.599999999999997424e-02 -2.565434811839358703e-02 1.570738662592312263e-01
1.200000000000000025e-02 -9.500000000000000111e-02 -2.635696587843346789e-02 1.613536574578208760e-01
1.200000000000000025e-02 -9.400000000000000022e-02 -2.709151778375856398e-02 1.657542550800831793e-01
1.200000000000000025e-02 -9.299999999999999933e-02 -2.784260730272145740e-02 1.702786897579480763e-01
1.200000000000000025e-02 -9.199999999999999845e-02 -2.861516527361828918e-02 1.749299067540096286e-01
1.200000000000000025e-02 -9.099999999999999756e-02 -2.940101230361525861e-02 1.797109069315669383e-01
1.200000000000000025e-02 -8.999999999999999667e-02 -3.019389063843414683e-02 1.846245278652306754e-01
1.200000000000000025e-02 -8.899999999999999578e-02 -3.100277699834255371e-02 1.896643122522499725e-01
1.200000000000000025e-02 -8.799999999999999489e-02 -3.184377735650670976e-02 1.948429109004637116e-01
1.200000000000000025e-02 -8.699999999999999400e-02 -3.270628218973092166e-02 2.001636852826199353e-01
1.200000000000000025e-02 -8.599999999999999312e-02 -3.359018730743142805e-02 2.056298783719977263e-01
1.200000000000000025e-02 -8.499999999999999223e-02 -3.449187387821391060e-02 2.112447411744035608e-01
1.200000000000000025e-02 -8.399999999999999134e-02 -3.543312210954904090e-02 2.170117355594182729e-01
1.200000000000000025e-02 -8.299999999999999045e-02 -3.641274626605527781e-02 2.229530316833997772e-01
1.200000000000000025e-02 -8.199999999999998956e-02 -3.736435348355069547e-02 2.290524067233088157e-01
1.200000000000000025e-02 -8.099999999999998868e-02 -3.833618559630047606e-02 2.353122932666325273e-01
1.200000000000000025e-02 -7.999999999999998779e-02 -3.932272827023507861e-02 2.417354154956820045e-01
1.200000000000000025e-02 -7.899999999999998690e-02 -4.032790617396447147e-02 2.483244166808121489e-01
1.200000000000000025e-02 -7.799999999999998601e-02 -4.136512105284761293e-02 2.550822297994773113e-01
1.200000000000000025e-02 -7.699999999999998512e-02 -4.243068542106233354e-02 2.620266224963753721e-01
1.200000000000000025e-02 -7.599999999999998423e-02 -4.347661748218915184e-02 2.691447837835044266e-01
1.200000000000000025e-02 -7.499999999999998335e-02 -4.453639717968711775e-02 2.764387354097975757e-01
1.200000000000000025e-02 -7.399999999999998246e-02 -4.561313073130882079e-02 2.839107068660207678e-01
1.200000000000000025e-02 -7.299999999999998157e-02 -4.670255853727214163e-02 2.915630179094337304e-01
1.200000000000000025e-02 -7.199999999999998068e-02 -4.788672189204287721e-02 2.993987426018405729e-01
1.200000000000000025e-02 -7.099999999999997979e-02 -4.912647333914135078e-02 3.074871509915775847e-01
1.200000000000000025e-02 -6.999999999999997891e-02 -5.023819896502448867e-02 3.157615331111810475e-01
1.200000000000000025e-02 -6.899999999999997802e-02 -5.134928713128463634e-02 3.242213866750867091e-01
1.200000000000000025e-02 -6.799999999999997713e-02 -5.246469958841095543e-02 3.328669619018046477e-01
1.200000000000000025e-02 -6.699999999999997624e-02 -5.357953959501332575e-02 3.416985792499063201e-01
1.200000000000000025e-02 -6.599999999999997535e-02 -5.481300682476091674e-02 3.507178004063789545e-01
1.200000000000000025e-02 -6.499999999999997446e-02 -5.609668256194234870e-02 3.600156847817174710e-01
1.200000000000000025e-02 -6.400000000000000133e-02 -5.720113506685717969e-02 3.694991307447454409e-01
1.200000000000000025e-02 -6.300000000000000044e-02 -5.828195148130202452e-02 3.791646520410098531e-01
1.200000000000000025e-02 -6.199999999999999956e-02 -5.935327062260861708e-02 3.890098270735650732e-01
1.200000000000000025e-02 -6.099999999999999867e-02 -6.041080351965250755e-02 3.990324248007734442e-01
1.200000000000000025e-02 -5.999999999999999778e-02 -6.165387568680278513e-02 4.092321442585364344e-01
1.200000000000000025e-02 -5.899999999999999689e-02 -6.295384425485320290e-02 4.197613811365346059e-01
1.200000000000000025e-02 -5.799999999999999600e-02 -6.393294119721242008e-02 4.304585959764813397e-01
1.200000000000000025e-02 -5.699999999999999512e-02 -6.486417025641386114e-02 4.413149665582775660e-01
1.200000000000000025e-02 -5.599999999999999423e-02 -6.575927412431815944e-02 4.523236028500413064e-01
1.200000000000000025e-02 -5.499999999999999334e-02 -6.661292332421238360e-02 4.634777667385192590e-01
1.200000000000000025e-02 -5.399999999999999245e-02 -6.764247414643372036e-02 4.747728522889274605e-01
1.200000000000000025e-02 -5.299999999999999156e-02 -6.870492802055579162e-02 4.863695459361592199e-01
1.200000000000000025e-02 -5.199999999999999067e-02 -6.939613789323445525e-02 4.980886738065234964e-01
1.200000000000000025e-02 -5.099999999999998979e-02 -7.000734769499430965e-02 5.099163876480713453e-01
1.200000000000000025e-02 -4.999999999999998890e-02 -7.055184930235504359e-02 5.218409091515727738e-01
1.200000000000000025e-02 -4.899999999999998801e-02 -7.102962932958235831e-02 5.338506500400843624e-01
1.200000000000000025e-02 -4.799999999999998712e-02 -7.163563683151441541e-02 5.459358922643271494e-01
1.200000000000000025e-02 -4.699999999999998623e-02 -7.222701298459026364e-02 5.582347021597718895e-01
1.200000000000000025e-02 -4.599999999999998535e-02 -7.245443501363489636e-02 5.705813385202496146e-01
1.200000000000000025e-02 -4.499999999999998446e-02 -7.258952885593107640e-02 5.829577697665186964e-01
1.200000000000000025e-02 -4.399999999999998357e-02 -7.262340192045983744e-02 5.953480450188084472e-01
1.200000000000000025e-02 -4.299999999999998268e-02 -7.255687776451258397e-02 6.077360472373624090e-01
1.200000000000000025e-02 -4.199999999999998179e-02 -7.248499505390997022e-02 6.201066445221117274e-01
1.200000000000000025e-02 -4.099999999999998090e-02 -7.233697337338225453e-02 6.325056247689533340e-01
1.200000000000000025e-02 -3.999999999999998002e-02 -7.196995406028812436e-02 6.448533518753367666e-01
1.200000000000000025e-02 -3.899999999999997913e-02 -7.149977380849611985e-02 6.571311856125346962e-01
1.200000000000000025e-02 -3.799999999999997824e-02 -7.092095602119066755e-02 6.693213635337478262e-01
1.200000000000000025e-02 -3.699999999999997735e-02 -7.023109503541333232e-02 6.814059892347621439e-01
1.200000000000000025e-02 -3.599999999999997646e-02 -6.931708058893876201e-02 6.933661109401421108e-01
1.200000000000000025e-02 -3.499999999999997558e-02 -6.826965208427214493e-02 7.050954656649536245e-01
1.200000000000000025e-02 -3.399999999999997469e-02 -6.728374146017056245e-02 7.166672471622161922e-01
1.200000000000000025e-02 -3.299999999999997380e-02 -6.621142542595304104e-02 7.280674160547516705e-01
1.200000000000000025e-02 -3.199999999999997291e-02 -6.504361001120968766e-02 7.392807283755435943e-01
1.200000000000000025e-02 -3.099999999999999978e-02 -6.378294176086239664e-02 7.502919137823076401e-01
1.200000000000000025e-02 -2.999999999999999889e-02 -6.224854178075206468e-02 7.610839702142153662e-01
1.200000000000000025e-02 -2.899999999999999800e-02 -6.059655094405549947e-02 7.715115552625223527e-01
1.200000000000000025e-02 -2.799999999999999711e-02 -5.909690143657001654e-02 7.816933409053897774e-01
1.200000000000000025e-02 -2.699999999999999623e-02 -5.752919538223923851e-02 7.916195683440924169e-01
1.200000000000000025e-02 -2.599999999999999534e-02 -5.589362888290528436e-02 8.012787901146098957e-01
1.200000000000000025e-02 -2.499999999999999445e-02 -5.418853487072279596e-02 8.106595561171069386e-01
1.200000000000000025e-02 -2.399999999999999356e-02 -5.218915855238120266e-02 8.197482953279228157e-01
1.200000000000000025e-02 -2.299999999999999267e-02 -5.010217788482763251e-02 8.283795373310506305e-01
1.200000000000000025e-02 -2.199999999999999178e-02 -4.822997919304727182e-02 8.367003119108789022e-01
1.200000000000000025e-02 -2.099999999999999090e-02 -4.631590497398704181e-02 8.447056855944269360e-01
1.200000000000000025e-02 -1.999999999999999001e-02 -4.435980500956480943e-02 8.523886522585630843e-01
1.200000000000000025e-02 -1.899999999999998912e-02 -4.236542702390217602e-02 8.597422717256142377e-01
1.200000000000000025e-02 -1.799999999999998823e-02 -4.016516884876637772e-02 8.667579634361269880e-01
1.200000000000000025e-02 -1.699999999999998734e-02 -3.788749093435545695e-02 8.733146471784341003e-01
1.200000000000000025e-02 -1.599999999999998646e-02 -3.581070461272212874e-02 8.795226725210562035e-01
1.200000000000000025e-02 -1.499999999999998557e-02 -3.367815955494088409e-02 8.853802563560376759e-01
1.200000000000000025e-02 -1.399999999999998468e-02 -3.154894403480133780e-02 8.908830565384543432e-01
1.200000000000000025e-02 -1.299999999999998379e-02 -2.939905514608224038e-02 8.960279976899186982e-01
1.200000000000000025e-02 -1.199999999999998290e-02 -2.708344354854377162e-02 9.008097916365370716e-01
1.200000000000000025e-02 -1.099999999999998201e-02 -2.474691123816754115e-02 9.051374908718332613e-01
1.200000000000000025e-02 -9.999999999999981126e-03 -2.252734704892910000e-02 9.090974755287046793e-01
1.200000000000000025e-02 -8.999999999999980238e-03 -2.032579989481295146e-02 9.126895574665176980e-01
1.200000000000000025e-02 -7.999999999999979350e-03 -1.809257508323335734e-02 9.159127796995437665e-01
1.200000000000000025e-02 -6.999999999999978462e-03 -1.586908640953284266e-02 9.187659945879812495e-01
1.200000000000000025e-02 -5.999999999999977573e-03 -1.366361597006716250e-02 9.212482626406827135e-01
1.200000000000000025e-02 -4.999999999999976685e-03 -1.141798814337623667e-02 9.233599045395552984e-01
1.200000000000000025e-02 -3.999999999999975797e-03 -9.173567179704316191e-03 9.250982661843988319e-01
1.200000000000000025e-02 -2.999999999999974909e-03 -6.913676431787733716e-03 9.264619549178202407e-01
1.200000000000000025e-02 -1.999999999999974021e-03 -4.663200771638580447e-03 9.274495164369076505e-01
1.200000000000000025e-02 -9.999999999999731326e-04 -2.397294460117958392e-03 9.280601542292590267e-01
1.200000000000000025e-02 0.000000000000000000e+00 0.000000000000000000e+00 9.282915509521183495e-01
1.200000000000000025e-02 1.000000000000000888e-03 2.397294460118020408e-03 9.280601542292591377e-01
1.200000000000000025e-02 2.000000000000001776e-03 4.663200771638644632e-03 9.274495164369076505e-01
1.200000000000000025e-02 3.000000000000002665e-03 6.913676431787590601e-03 9.264619549178199076e-01
1.200000000000000025e-02 4.000000000000003553e-03 9.173567179704376906e-03 9.250982661843988319e-01
1.200000000000000025e-02 5.000000000000004441e-03 1.141798814337609616e-02 9.233599045395550764e-01
1.200000000000000025e-02 6.000000000000005329e-03 1.366361597006722495e-02 9.212482626406830466e-01
1.200000000000000025e-02 7.000000000000006217e-03 1.586908640953270042e-02 9.187659945879801393e-01
1.200000000000000025e-02 8.000000000000007105e-03 1.809257508323321509e-02 9.159127796995438775e-01
1.200000000000000025e-02 9.000000000000007994e-03 2.032579989481321861e-02 9.126895574665173649e-01
1.200000000000000025e-02 1.000000000000000888e-02 2.252734704892908960e-02 9.090974755287047904e-01
1.200000000000000025e-02 1.100000000000000977e-02 2.474691123816739544e-02 9.051374908718330392e-01
1.200000000000000025e-02 1.200000000000001066e-02 2.708344354854361549e-02 9.008097916365364055e-01
1.200000000000000025e-02 1.300000000000001155e-02 2.939905514608250406e-02 8.960279976899186982e-01
1.200000000000000025e-02 1.400000000000001243e-02 3.154894403480138637e-02 8.908830565384538991e-01
1.200000000000000025e-02 1.500000000000001332e-02 3.367815955494093266e-02 8.853802563560367878e-01
1.200000000000000025e-02 1.600000000000001421e-02 3.581070461272218425e-02 8.795226725210545382e-01
1.200000000000000025e-02 1.700000000000001510e-02 3.788749093435551246e-02 8.733146471784337672e-01
1.200000000000000025e-02 1.800000000000001599e-02 4.016516884876664140e-02 8.667579634361267660e-01
1.200000000000000025e-02 1.900000000000001688e-02 4.236542702390251602e-02 8.597422717256142377e-01
1.200000000000000025e-02 2.000000000000001776e-02 4.435980500956506617e-02 8.523886522585626402e-01
1.200000000000000025e-02 2.100000000000001865e-02 4.631590497398689610e-02 8.447056855944268250e-01
1.200000000000000025e-02 2.200000000000001954e-02 4.822997919304733427e-02 8.367003119108790132e-01
1.200000000000000025e-02 2.300000000000002043e-02 5.010217788482767415e-02 8.283795373310511856e-01
1.200000000000000025e-02 2.400000000000002132e-02 5.218915855238146634e-02 8.197482953279223716e-01
1.200000000000000025e-02 2.500000000000002220e-02 5.418853487072252534e-02 8.106595561171081599e-01
1.200000000000000025e-02 2.600000000000002309e-02 5.589362888290491660e-02 8.012787901146097846e-01
1.200000000000000025e-02 2.700000000000002398e-02 5.752919538223928708e-02 7.916195683440921949e-01
1.200000000000000025e-02 2.800000000000002487e-02 5.909690143657005817e-02 7.816933409053883341e-01
1.200000000000000025e-02 2.900000000000002576e-02 6.059655094405544395e-02 7.715115552625220197e-01
1.200000000000000025e-02 3.000000000000002665e-02 6.224854178075199529e-02 7.610839702142150331e-01
1.200000000000000025e-02 3.100000000000002753e-02 6.378294176086243827e-02 7.502919137823076401e-01
1.200000000000000025e-02 3.200000000000002842e-02 6.504361001120984032e-02 7.392807283755417069e-01
1.200000000000000025e-02 3.300000000000002931e-02 6.621142542595299940e-02 7.280674160547508933e-01
1.200000000000000025e-02 3.400000000000003020e-02 6.728374146017060409e-02 7.166672471622156371e-01
1.200000000000000025e-02 3.500000000000003109e-02 6.826965208427222820e-02 7.050954656649534025e-01
1.200000000000000025e-02 3.600000000000003197e-02 6.931708058893880364e-02 6.933661109401398903e-01
1.200000000000000025e-02 3.700000000000003286e-02 7.023109503541333232e-02 6.814059892347608116e-01
1.200000000000000025e-02 3.800000000000003375e-02 7.092095602119076470e-02 6.693213635337454948e-01
1.200000000000000025e-02 3.900000000000003464e-02 7.149977380849614761e-02 6.571311856125333639e-01
1.200000000000000025e-02 4.000000000000003553e-02 7.196995406028809661e-02 6.448533518753361005e-01
1.200000000000000025e-02 4.100000000000003642e-02 7.233697337338228228e-02 6.325056247689556654e-01
1.200000000000000025e-02 4.200000000000003730e-02 7.248499505390997022e-02 6.201066445221097290e-01
1.200000000000000025e-02 4.300000000000003819e-02 7.255687776451261173e-02 6.077360472373615208e-01
1.200000000000000025e-02 4.400000000000003908e-02 7.262340192045985132e-02 5.953480450188062267e-01
1.200000000000000025e-02 4.500000000000003997e-02 7.258952885593107640e-02 5.829577697665185854e-01
1.200000000000000025e-02 4.600000000000004086e-02 7.245443501363489636e-02 5.705813385202492816e-01
1.200000000000000025e-02 4.700000000000004174e-02 7.222701298459023589e-02 5.582347021597698911e-01
1.200000000000000025e-02 4.800000000000004263e-02 7.163563683151438766e-02 5.459358922643251510e-01
1.200000000000000025e-02 4.899999999999998801e-02 7.102962932958239994e-02 5.338506500400859167e-01
1.200000000000000025e-02 4.999999999999998890e-02 7.055184930235502971e-02 5.218409091515726628e-01
1.200000000000000025e-02 5.099999999999998979e-02 7.000734769499426802e-02 5.099163876480704571e-01
1.200000000000000025e-02 5.199999999999999067e-02 6.939530963345563741e-02 4.980886834154634180e-01
1.200000000000000025e-02 5.299999999999999156e-02 6.870492802055583326e-02 4.863695459361598861e-01
1.200000000000000025e-02 5.399999999999999245e-02 6.764247414643374812e-02 4.747728522889289038e-01
1.200000000000000025e-02 5.499999999999999334e-02 6.661292332421236972e-02 4.634777667385207023e-01
1.200000000000000025e-02 5.599999999999999423e-02 6.575927412431813168e-02 4.523236028500396411e-01
1.200000000000000025e-02 5.699999999999999512e-02 6.486417025641393053e-02 4.413149665582775660e-01
1.200000000000000025e-02 5.799999999999999600e-02 6.393294119721250335e-02 4.304585959764836156e-01
1.200000000000000025e-02 5.899999999999999689e-02 6.295384425485325841e-02 4.197613811365358827e-01
1.200000000000000025e-02 5.999999999999999778e-02 6.165387568680268104e-02 4.092321442585350466e-01
1.200000000000000025e-02 6.099999999999999867e-02 6.040997523399654207e-02 3.990324275343655192e-01
1.200000000000000025e-02 6.199999999999999956e-02 5.935327062260873504e-02 3.890098270735648511e-01
1.200000000000000025e-02 6.300000000000000044e-02 5.828195148130212166e-02 3.791646520410089094e-01
1.200000000000000025e-02 6.400000000000000133e-02 5.720113506685722132e-02 3.694991307447416662e-01
1.200000000000000025e-02 6.500000000000000222e-02 5.609668256194227931e-02 3.600156847817177486e-01
1.200000000000000025e-02 6.600000000000000311e-02 5.481300682476099306e-02 3.507178004063814525e-01
1.200000000000000025e-02 6.700000000000000400e-02 5.357953959501339514e-02 3.416985792499059871e-01
1.200000000000000025e-02 6.800000000000000488e-02 5.246469958841092768e-02 3.328669619018025383e-01
1.200000000000000025e-02 6.900000000000000577e-02 5.134928713128451144e-02 3.242213866750860429e-01
1.200000000000000025e-02 7.000000000000000666e-02 5.023574575683822929e-02 3.157615470141416081e-01
1.200000000000000025e-02 7.100000000000000755e-02 4.912647333914142017e-02 3.074871509915776402e-01
1.200000000000000025e-02 7.200000000000000844e-02 4.788672189204287721e-02 2.993987426018410170e-01
1.200000000000000025e-02 7.300000000000000933e-02 4.670255853727209999e-02 2.915630179094339525e-01
1.200000000000000025e-02 7.400000000000001021e-02 4.561313073130870283e-02 2.839107068660211564e-01
1.200000000000000025e-02 7.500000000000001110e-02 4.453639717968709000e-02 2.764387354097982419e-01
1.200000000000000025e-02 7.600000000000001199e-02 4.347661748218895061e-02 2.691447837835037049e-01
1.200000000000000025e-02 7.700000000000001288e-02 4.243068542106236823e-02 2.620266224963757606e-01
1.200000000000000025e-02 7.800000000000001377e-02 4.136512105284772395e-02 2.550822297994770893e-01
1.200000000000000025e-02 7.900000000000001465e-02 4.032790617396444371e-02 2.483244166808124542e-01
1.200000000000000025e-02 8.000000000000001554e-02 3.932604127451649889e-02 2.417354154956826984e-01
1.200000000000000025e-02 8.100000000000001643e-02 3.833618559630044137e-02 2.353122932666317779e-01
1.200000000000000025e-02 8.200000000000001732e-02 3.736435348355070935e-02 2.290524067233083716e-01
1.200000000000000025e-02 8.300000000000001821e-02 3.641274626605531944e-02 2.229530316833993053e-01
1.200000000000000025e-02 8.400000000000001910e-02 3.543312210954905478e-02 2.170117355594173847e-01
1.200000000000000025e-02 8.500000000000001998e-02 3.449187387821387590e-02 2.112447411744040049e-01
1.200000000000000025e-02 8.600000000000002087e-02 3.359018730743151132e-02 2.056298783719982537e-01
1.200000000000000025e-02 8.700000000000002176e-02 3.270628218973080370e-02 2.001636852826191026e-01
1.200000000000000025e-02 8.800000000000002265e-02 3.184377735650673752e-02 1.948429109004642112e-01
1.200000000000000025e-02 8.900000000000002354e-02 3.100277699834258494e-02 1.896643122522500002e-01
1.200000000000000025e-02 9.000000000000002442e-02 3.019389063843417459e-02 1.846245278652302868e-01
1.200000000000000025e-02 9.100000000000002531e-02 2.940101230361529330e-02 1.797109069315658836e-01
1.200000000000000025e-02 9.200000000000002620e-02 2.861516527361831694e-02 1.749299067540104891e-01
1.200000000000000025e-02 9.300000000000002709e-02 2.784260730272143658e-02 1.702786897579486036e-01
1.200000000000000025e-02 9.400000000000002798e-02 2.709151778375849459e-02 1.657542550800829573e-01
1.200000000000000025e-02 9.500000000000002887e-02 2.635696587843349564e-02 1.613536574578196270e-01
1.200000000000000025e-02 9.600000000000002975e-02 2.565434811839354540e-02 1.570738662592320867e-01
1.200000000000000025e-02 9.700000000000003064e-02 2.495822558931649546e-02 1.529062904034207415e-01
1.200000000000000025e-02 9.800000000000003153e-02 2.427771218173909590e-02 1.488537687796717968e-01
1.200000000000000025e-02 9.900000000000003242e-02 2.361441534113016896e-02 1.449135322004183601e-01
1.200000000000000025e-02 1.000000000000000333e-01 2.296763468432659952e-02 1.410827659794212374e-01
1.200000000000000025e-02 1.010000000000000342e-01 2.233906655139756767e-02 1.373587329166391646e-01
1.200000000000000025e-02 1.020000000000000351e-01 2.174303898409911742e-02 1.337384642052074635e-01
1.200000000000000025e-02 1.030000000000000360e-01 2.115396236951374784e-02 1.302102897545357185e-01
1.200000000000000025e-02 1.040000000000000369e-01 2.057024770611333084e-02 1.267804349958565335e-01
1.200000000000000025e-02 1.050000000000000377e-01 2.000181589906262561e-02 1.234466589750819465e-01
1.200000000000000025e-02 1.060000000000000386e-01 1.944867598440780734e-02 1.202063288518376433e-01
1.200000000000000025e-02 1.070000000000000395e-01 1.890999956221635012e-02 1.170568762339700281e-01
1.200000000000000025e-02 1.080000000000000404e-01 1.842057333828004545e-02 1.139955670668607313e-01
1.200000000000000025e-02 1.090000000000000413e-01 1.792931773346093799e-02 1.110039223215201210e-01
1.200000000000000025e-02 1.100000000000000422e-01 1.743402904079484686e-02 1.080956742245904878e-01
1.200000000000000025e-02 1.110000000000000431e-01 1.694960007434796745e-02 1.052691616209126130e-01
1.200000000000000025e-02 1.119999999999999885e-01 1.647686646170886185e-02 1.025221555174221921e-01
1.200000000000000025e-02 1.129999999999999893e-01 1.601914157685504353e-02 9.985260602429894827e-02
1.200000000000000025e-02 1.139999999999999902e-01 1.557642530048097135e-02 9.725839367119983037e-02
1.200000000000000025e-02 1.149999999999999911e-01 1.514286087208696098e-02 9.473677480469103185e-02
1.200000000000000025e-02 1.159999999999999920e-01 1.472005260276530725e-02 9.228627897389470036e-02
1.200000000000000025e-02 1.169999999999999929e-01 1.431461348708375735e-02 8.990496959091116846e-02
1.200000000000000025e-02 1.179999999999999938e-01 1.391495426081882335e-02 8.759075617222140953e-02
1.200000000000000025e-02 1.189999999999999947e-01 1.353184250586942326e-02 8.534152544020658093e-02
1.200000000000000025e-02 1.199999999999999956e-01 1.320337756990311306e-02 8.315501204001367330e-02
1.200000000000000025e-02 1.209999999999999964e-01 1.286126325388802991e-02 8.100947983579924461e-02
1.200000000000000025e-02 1.219999999999999973e-01 1.250943368216271730e-02 7.892301264270958072e-02
1.200000000000000025e-02 1.229999999999999982e-01 1.216659584646349185e-02 7.689448436925644392e-02
1.200000000000000025e-02 1.239999999999999991e-01 1.183275520604388890e-02 7.492232686302784106e-02
1.200000000000000025e-02 1.250000000000000000e-01 1.150799463582441451e-02 7.300504056372075778e-02
1.200000000000000025e-02 1.260000000000000009e-01 1.119670386173294598e-02 7.114109983936074688e-02
1.200000000000000025e-02 1.270000000000000018e-01 1.089206119044340212e-02 6.932675398659884913e-02
1.200000000000000025e-02 1.280000000000000027e-01 1.059362767426165648e-02 6.756276271877238726e-02
1.200000000000000025e-02 1.290000000000000036e-01 1.030379569941055999e-02 6.584783619058340309e-02
1.200000000000000025e-02 1.300000000000000044e-01 1.002256995332324527e-02 6.418048168243203899e-02
1.200000000000000025e-02 1.310000000000000053e-01 9.749867617608522219e-03 6.255926583671028718e-02
