          R           Z          Er          Ez           H 
 0.000e+00  1.628e-01  0.000e+00  5.081e-02 -0.000e+00 
 0.000e+00  1.650e-01  0.000e+00  4.439e-02 -0.000e+00 
 0.000e+00  1.672e-01  0.000e+00  3.879e-02 -0.000e+00 
 0.000e+00  1.694e-01  0.000e+00  3.389e-02 -0.000e+00 
 0.000e+00  1.716e-01  0.000e+00  2.959e-02 -0.000e+00 
 0.000e+00  1.738e-01  0.000e+00  2.586e-02 -0.000e+00 
 0.000e+00  1.760e-01  0.000e+00  2.256e-02 -0.000e+00 
 0.000e+00  1.782e-01  0.000e+00  1.970e-02 -0.000e+00 
 0.000e+00  1.804e-01  0.000e+00  1.718e-02 -0.000e+00 
 0.000e+00  1.826e-01  0.000e+00  1.497e-02 -0.000e+00 
 0.000e+00  1.848e-01  0.000e+00  1.306e-02 -0.000e+00 
 0.000e+00  1.870e-01  0.000e+00  1.136e-02 -0.000e+00 
 0.000e+00  1.892e-01  0.000e+00  9.872e-03 -0.000e+00 
 0.000e+00  1.914e-01  0.000e+00  8.566e-03 -0.000e+00 
 0.000e+00  1.936e-01  0.000e+00  7.409e-03 -0.000e+00 
 0.000e+00  1.958e-01  0.000e+00  6.401e-03 -0.000e+00 
 0.000e+00  1.980e-01  0.000e+00  5.496e-03 -0.000e+00 
 0.000e+00  2.002e-01  0.000e+00  4.691e-03 -0.000e+00 
 0.000e+00  2.024e-01  0.000e+00  3.983e-03 -0.000e+00 
 0.000e+00  2.046e-01  0.000e+00  3.337e-03 -0.000e+00 
 0.000e+00  2.068e-01  0.000e+00  2.754e-03 -0.000e+00 
 0.000e+00  2.090e-01  0.000e+00  2.226e-03 -0.000e+00 
 0.000e+00  2.112e-01  0.000e+00  1.731e-03 -0.000e+00 
 0.000e+00  2.134e-01  0.000e+00  1.272e-03 -0.000e+00 
 0.000e+00  2.156e-01  0.000e+00  8.370e-04 -0.000e+00 
 0.000e+00  2.178e-01  0.000e+00  4.131e-04 -0.000e+00 
 0.000e+00  2.200e-01  0.000e+00  0.000e+00 -0.000e+00 
 1.100e-03 -2.200e-01 -1.046e-04  4.124e-04  9.380e-15 
 1.100e-03 -2.178e-01 -1.046e-04  4.124e-04  9.380e-15 
 1.100e-03 -2.156e-01 -1.073e-04  8.363e-04  1.901e-14 
 1.100e-03 -2.134e-01 -1.100e-04  1.270e-03  2.888e-14 
 1.100e-03 -2.112e-01 -1.192e-04  1.730e-03  3.932e-14 
